,OlfN,TotalN,Tokens,OAI,OSI
really_RB,1584,105443,['really_RB'],-6.056747177080145,8.558923131884534
white_JJ,382,43864,"['white_JJ', 'white_JJR']",-6.843320930261051,10.610850923928394
great_JJ,1379,213397,"['great_JJ', 'great_JJS', 'great_JJR']",-7.273773627381583,8.758873010450163
year_NN,1788,631244,"['year_NN', 'year_NNS', 'year_NNP']",-8.463707223195176,8.384148730780826
team_NN,653,117766,"['team_NN', 'team_NNS', 'team_NNP']",-7.49462437440586,9.837340570417712
many_JJ,1416,408899,['many_JJ'],-8.173779458979391,8.720674201881145
crime_NN,85,42174,"['crime_NN', 'crime_NNS', 'crime_NNP']",-8.954675304167745,12.778888815826441
job_NN,1196,129194,"['job_NN', 'job_NNS', 'job_NNP']",-6.755177870493097,8.96427807776604
time_NN,2873,662152,"['time_NN', 'time_NNP', 'time_NNS', 'time_NNPS']",-7.848460629155545,7.69993747443162
past_NN,309,28259,"['past_NN', 'past_NNP', 'past_NNS']",-6.51495976563374,10.91681672405977
particularly_RB,268,63926,['particularly_RB'],-7.898026012939622,11.122190561506372
would_MD,3684,653954,['would_MD'],-7.47177228653689,7.341222405872808
do_VB,6731,1263781,"['do_VBP', 'do_VBZ', 'do_VBD', 'do_VB', 'do_VBN', 'do_VBG']",-7.552709909234993,6.471674610628779
want_VB,1958,231392,"['want_VB', 'want_VBG', 'want_VBP', 'want_VBD', 'want_VBZ', 'want_VBN']",-6.884814411318969,8.253114702360449
so_RB,2707,406888,['so_RB'],-7.231793035089168,7.785800579749179
fill_VB,172,43470,"['fill_VBN', 'fill_VB', 'fill_VBG', 'fill_VBZ', 'fill_VBD', 'fill_VBP']",-7.98146772046335,11.762014997262046
face_NN,1172,40148,"['face_NNS', 'face_NN', 'face_NNP']",-5.098283645822483,8.993522897541895
go_VB,2648,399991,"['go_VBP', 'go_VBG', 'go_VBN', 'go_VBD', 'go_VB', 'go_VBZ']",-7.238920606625986,7.817592345156926
big_JJ,700,81996,"['big_JJ', 'big_JJR', 'big_JJS']",-6.872054800363466,9.737068640131815
guy_NN,342,20812,"['guy_NN', 'guy_NNS', 'guy_NNP', 'guy_NNPS']",-5.927275477090794,10.770427237078245
world_NN,1238,247454,"['world_NN', 'world_NNP', 'world_NNS']",-7.643005238233775,8.914484152749878
washington_NN,122,43495,['washington_NNP'],-8.477824606400716,12.257542414401257
leadership_NN,217,53932,"['leadership_NN', 'leadership_NNP']",-7.957302682466156,11.426728519519664
cold_JJ,88,18158,"['cold_JJ', 'cold_JJS']",-7.688886067672006,12.728848133326846
committee_NN,467,115318,"['committee_NNP', 'committee_NNS', 'committee_NN']",-7.947979455729988,10.32100101225448
administration_NN,161,75286,"['administration_NN', 'administration_NNP', 'administration_NNS']",-8.869177111240186,11.857362873849526
work_VB,1631,359926,"['work_VBG', 'work_VBP', 'work_VBZ', 'work_VB', 'work_VBN', 'work_VBD']",-7.785799729815913,8.516738685252259
second_JJ,513,111553,['second_JJ'],-7.764554771398135,10.185464736357089
closely_RB,1260,23974,['closely_RB'],-4.2499750001749526,8.889071733576865
discuss_VB,143,88090,"['discuss_VBG', 'discuss_VB', 'discuss_VBN', 'discuss_VBD', 'discuss_VBZ', 'discuss_VBP']",-9.266819296090944,12.028408415185755
may_MD,2147,560505,['may_MD'],-8.028261241266243,8.12017327610537
exist_VB,206,108332,"['exist_VBG', 'exist_VBZ', 'exist_VBP', 'exist_VB', 'exist_VBD']",-9.038599408317602,11.501779224780925
answer_NN,438,49178,"['answer_NNS', 'answer_NN']",-6.810938383699812,10.41349269236297
information_NN,1669,430563,"['information_NN', 'information_NNP', 'information_NNS']",-8.011096583353133,8.483511512601545
very_RB,2629,299778,['very_RB'],-6.833236559004782,7.827981325346098
discussion_NN,166,74965,"['discussion_NN', 'discussion_NNS', 'discussion_NNP']",-8.818890128982945,11.813240320617219
see_VB,3300,333287,"['see_VB', 'see_VBG', 'see_VBP', 'see_VBN', 'see_VBZ']",-6.658155210920709,7.500029442830965
student_NN,1539,562128,"['student_NNS', 'student_NN', 'student_NNP']",-8.512761636488902,8.600502235635933
effect_NN,473,134609,"['effect_NNS', 'effect_NN', 'effect_NNPS']",-8.152718973313794,10.302583378624748
need_NN,473,155921,"['need_NN', 'need_NNS']",-8.36475934956634,10.302583378624748
scientific_JJ,84,42459,['scientific_JJ'],-8.981465349869136,12.795962329185384
center_NN,336,172511,"['center_NN', 'center_NNP', 'center_NNS', 'center_NNPS']",-9.004011408560352,10.795962329185384
aspect_NN,299,52366,"['aspect_NN', 'aspect_NNS']",-7.452341113450433,10.96427807776604
let_NN,386,2508,"['let_NNP', 'let_NNS', 'let_NN']",-2.6998645955339584,10.595822714696062
require_VB,258,263931,"['require_VB', 'require_VBN', 'require_VBZ', 'require_VBD', 'require_VBG', 'require_VBP']",-9.998574031290714,11.17705249654089
future_JJ,427,56667,['future_JJ'],-7.052128946874599,10.450187492343654
rather_RB,735,101688,['rather_RB'],-7.11218947436132,9.666679312240417
share_VB,167,72714,"['share_VBP', 'share_VB', 'share_VBG', 'share_VBN', 'share_VBD', 'share_VBZ']",-8.766241247452196,11.804575459490092
view_NN,366,89484,"['view_NN', 'view_NNS', 'view_NNP']",-7.933642288623353,10.672579913680101
able_JJ,529,128775,['able_JJ'],-7.927369102383989,10.141155839850118
building_NN,420,93607,"['building_NNS', 'building_NN', 'building_NNP']",-7.800083281517611,10.47403423429802
ground_NN,230,59317,"['ground_NNS', 'ground_NN', 'ground_NNP']",-8.010667962901852,11.342789701019768
course_NN,565,232968,"['course_NNS', 'course_NN', 'course_NNP', 'course_NNPS']",-8.687665220031787,10.046172694661593
archive_NN,92,18233,"['archive_NNS', 'archive_NN', 'archive_NNP', 'archive_NNPS']",-7.630702380867204,12.66471779590713
read_VB,385,99381,"['read_VBG', 'read_VBN', 'read_VB', 'read_VBZ', 'read_VBP', 'read_VBD']",-8.011967802737704,10.59956511638188
room_NN,650,99544,"['room_NN', 'room_NNS', 'room_NNP']",-7.258750831968011,9.843983844048326
area_NN,911,303195,"['area_NN', 'area_NNS', 'area_NNP']",-8.378579192802462,9.356972508162093
decision_NN,164,116962,"['decision_NN', 'decision_NNS']",-9.478128355898633,11.83072774734606
opinion_NN,96,43204,"['opinion_NN', 'opinion_NNS']",-8.813914767907184,12.603317251242988
closer_RB,700,6025,"['closer_RBR', 'closer_RB']",-3.1055344141723573,9.737068640131815
more_JJ,2554,428747,['more_JJR'],-7.391224241325043,7.86973694226142
in-depth_JJ,302,5963,['in-depth_JJ'],-4.303417882099091,10.949875012639065
need_VB,1910,299182,"['need_VB', 'need_VBP', 'need_VBN', 'need_VBZ', 'need_VBD', 'need_VBG']",-7.291306930977534,8.288922829041033
everything_NN,534,47253,"['everything_NN', 'everything_NNP']",-6.467422373972938,10.12758382027659
encourage_VB,276,67842,"['encourage_VBN', 'encourage_VBG', 'encourage_VBZ', 'encourage_VB', 'encourage_VBP', 'encourage_VBD']",-7.9413666243285,11.079755295185974
stay_VB,140,45969,"['stay_VB', 'stay_VBD', 'stay_VBN', 'stay_VBG', 'stay_VBP', 'stay_VBZ']",-8.35909064501474,12.058996735019177
as_RB,942,311769,['as_RB'],-8.37053470908268,9.30869650235136
element_NN,163,63166,"['element_NNS', 'element_NN', 'element_NNP']",-8.598132441467708,11.839551597733067
begin_VB,1379,163694,"['begin_VBD', 'begin_VBN', 'begin_VBP', 'begin_VBG', 'begin_VB', 'begin_VBZ']",-6.891235175511416,8.758873010450163
current_JJ,421,126949,['current_JJ'],-8.236213082033478,10.470603328897747
market_NN,450,144472,"['market_NN', 'market_NNS', 'market_NNP', 'market_NNPS']",-8.32664919549315,10.374498560747107
straight_RB,312,6118,['straight_RB'],-4.293442172695954,10.902877533101895
strong_JJ,292,84409,"['strong_JJR', 'strong_JJ', 'strong_JJS']",-8.175284653288251,10.998455193084126
finish_VB,134,24998,"['finish_VBN', 'finish_VB', 'finish_VBG', 'finish_VBD', 'finish_VBZ', 'finish_VBP']",-7.543435863758898,12.122190561506372
piece_NN,327,47642,"['piece_NN', 'piece_NNS', 'piece_NNP']",-7.18679953252453,10.835132926466061
american_JJ,365,112789,['american_JJ'],-8.271514193199703,10.676527098196765
way_NN,5456,331425,"['way_NNS', 'way_NN', 'way_NNP', 'way_NNPS']",-5.924694977228714,6.774651822939971
recognize_VB,98,76558,"['recognize_VBN', 'recognize_VB', 'recognize_VBP', 'recognize_VBG', 'recognize_VBZ', 'recognize_VBD']",-9.609555676807679,12.573569907848935
valley_NN,79,20938,"['valley_NN', 'valley_NNP', 'valley_NNS']",-8.050055273837641,12.88449900378704
could_MD,1907,353052,['could_MD'],-7.532432035617978,8.291190623651387
picture_NN,1090,46473,"['picture_NNS', 'picture_NN', 'picture_NNP']",-5.413992738915483,9.098167332299855
click_VB,77,31257,"['click_VBP', 'click_VB', 'click_VBN', 'click_VBG', 'click_VBD']",-8.665105156129503,12.921493211269242
here_RB,1080,161482,['here_RB'],-7.224198237611651,9.111464154913312
happy_JJ,214,25051,"['happy_JJ', 'happy_JJR', 'happy_JJS']",-6.871113588035667,11.446812765562996
enthusiastic_JJ,80,4422,['enthusiastic_JJ'],-5.788555214928864,12.86635165707678
think_VB,1525,247440,"['think_VBD', 'think_VBP', 'think_VB', 'think_VBG', 'think_VBN', 'think_VBZ']",-7.342125685639016,8.613686224626532
tell_VB,693,148688,"['tell_VB', 'tell_VBN', 'tell_VBD', 'tell_VBZ', 'tell_VBP', 'tell_VBG']",-7.745217150375364,9.75156820982693
option_NN,498,76071,"['option_NNS', 'option_NN', 'option_NNPS']",-7.255057017767322,10.228277819896062
grow_VB,283,111580,"['grow_VBN', 'grow_VBG', 'grow_VBD', 'grow_VBP', 'grow_VBZ', 'grow_VB']",-8.623060688103555,11.043621509132262
fact_NN,552,145527,"['fact_NNS', 'fact_NN', 'fact_NNP', 'fact_NNPS']",-8.042402862561115,10.079755295185974
message_NN,609,73288,"['message_NN', 'message_NNP', 'message_NNS']",-6.91099095594008,9.937981334057811
trend_NN,253,31000,"['trend_NN', 'trend_NNS', 'trend_NNP', 'trend_NNPS']",-6.936987020354652,11.205286177269834
yet_RB,406,84312,['yet_RB'],-7.698114444758351,10.522943834778967
employee_NN,289,133429,"['employee_NN', 'employee_NNS', 'employee_NNP']",-8.850787053730139,11.013354069463464
start_VB,1648,136988,"['start_VBD', 'start_VBZ', 'start_VBG', 'start_VB', 'start_VBP', 'start_VBN']",-6.377189467455894,8.501779224780925
suppose_VB,137,21390,"['suppose_VBP', 'suppose_VBN', 'suppose_VB', 'suppose_VBZ', 'suppose_VBD']",-7.28661677909188,12.090247669003617
seriously_RB,166,14572,['seriously_RB'],-6.455871848395858,11.813240320617219
publication_NN,114,41886,"['publication_NN', 'publication_NNS', 'publication_NNP']",-8.52129048268292,12.355389737799403
chance_NN,244,39029,"['chance_NN', 'chance_NNS']",-7.321521540543006,11.257542414401257
social_JJ,221,123614,['social_JJ'],-9.127580061093285,11.400377192572712
work_NN,1773,322385,"['work_NN', 'work_NNP', 'work_NNS']",-7.506448272934243,8.396302931065454
least_JJ,277,109037,['least_JJS'],-8.62071608246049,11.074537585914955
senior_JJ,167,35598,['senior_JJ'],-7.735804275707095,11.804575459490092
county_NN,167,101887,"['county_NN', 'county_NNP', 'county_NNS']",-9.252906168383268,11.804575459490092
process_NN,567,237658,"['process_NN', 'process_NNS', 'process_NNP']",-8.71132251568804,10.041074827021914
believe_VB,251,123000,"['believe_VBP', 'believe_VB', 'believe_VBZ', 'believe_VBG', 'believe_VBD', 'believe_VBN']",-8.936755236050555,11.216736198013372
hospital_NN,104,49675,"['hospital_NN', 'hospital_NNS', 'hospital_NNP', 'hospital_NNPS']",-8.899792628883302,12.487840033823051
easy_JJ,465,75021,"['easy_JJ', 'easy_JJR', 'easy_JJS']",-7.333919967230932,10.32719284596875
country_NN,538,211284,"['country_NN', 'country_NNS', 'country_NNP']",-8.617361631663002,10.116817389407519
direction_NN,309,44280,"['direction_NN', 'direction_NNS']",-7.16290457376454,10.91681672405977
sign_NN,349,34382,"['sign_NNS', 'sign_NN', 'sign_NNP']",-6.622282622127808,10.741196525754491
help_VB,770,248775,"['help_VB', 'help_VBZ', 'help_VBG', 'help_VBP', 'help_VBN', 'help_VBD']",-8.335767351701639,9.59956511638188
've_VB,1011,106163,"[""'ve_VBP"", ""'ve_VB""]",-6.714354237231421,9.20671247006113
return_NN,121,41398,"['return_NN', 'return_NNS']",-8.418410212903334,12.26941651468955
're_VB,4486,127149,"[""'re_VBP""]",-4.8249466849317315,7.0570658468778715
california_NN,99,42401,['california_NNP'],-8.74245404968351,12.558923131884534
size_NN,171,71049,"['size_NN', 'size_NNS', 'size_NNP']",-8.698674208639789,11.770427237078245
cancer_NN,85,53789,"['cancer_NN', 'cancer_NNS', 'cancer_NNP']",-9.305632611211632,12.778888815826441
kid_NN,318,37217,"['kid_NNS', 'kid_NN', 'kid_NNP', 'kid_NNPS']",-6.870791191119498,10.875396796679787
motivate_VB,78,10304,"['motivate_VBN', 'motivate_VBZ', 'motivate_VBG', 'motivate_VB', 'motivate_VBD']",-7.045514659252369,12.902877533101895
always_RB,1401,108913,['always_RB'],-6.280575400330548,8.736038511533325
thing_NN,2242,184439,"['thing_NNS', 'thing_NN']",-6.362213660443592,8.057709189158716
carefully_RB,646,19462,['carefully_RB'],-4.912982000227327,9.852889397270218
europe_NN,135,42800,"['europe_NNP', 'europe_NN']",-8.30850757912504,12.111464154913312
own_JJ,936,186703,['own_JJ'],-7.640020864261925,9.31791503238074
continue_VB,998,172352,"['continue_VBG', 'continue_VBD', 'continue_VBN', 'continue_VB', 'continue_VBZ', 'continue_VBP']",-7.4321025091644115,9.225383746626884
generation_NN,131,39464,"['generation_NN', 'generation_NNS', 'generation_NNP']",-8.234826570457042,12.154856750426694
vision_NN,111,32143,"['vision_NN', 'vision_NNP', 'vision_NNS']",-8.177801099435126,12.393863885614037
group_NN,795,278726,"['group_NN', 'group_NNS', 'group_NNP']",-8.45367700984822,9.553468701792426
well_RB,1527,358664,"['well_RB', 'well_RBR']",-7.875789073303647,8.611795405167292
stand_VB,488,55151,"['stand_VBD', 'stand_VB', 'stand_VBG', 'stand_VBP', 'stand_VBZ', 'stand_VBN']",-6.8203620870409605,10.257542414401257
tiny_JJ,110,11293,"['tiny_JJ', 'tiny_JJS']",-6.681781456847046,12.406920038439484
form_NN,276,151169,"['form_NN', 'form_NNS']",-9.09727833624111,11.079755295185974
education_NN,339,206701,"['education_NN', 'education_NNP', 'education_NNS']",-9.25204437970365,10.7831382888278
responsibility_NN,100,72787,"['responsibility_NN', 'responsibility_NNS', 'responsibility_NNPS', 'responsibility_NNP']",-9.50753699307936,12.544423562189419
make_VB,4258,745493,"['make_VBZ', 'make_VBD', 'make_VB', 'make_VBG', 'make_VBN', 'make_VBP']",-7.451875045997328,7.132319517511849
movie_NN,218,32222,"['movie_NNS', 'movie_NN', 'movie_NNP', 'movie_NNPS']",-7.207574098802502,11.420095427187217
case_NN,728,274112,"['case_NN', 'case_NNS', 'case_NNP']",-8.556611321692346,9.680485111765448
resource_NN,374,156470,"['resource_NNS', 'resource_NNP', 'resource_NN', 'resource_NNPS']",-8.7086320902369,10.641385292076507
entire_JJ,223,51648,['entire_JJ'],-7.8555249633574755,11.38737985204384
budget_NN,185,54511,"['budget_NN', 'budget_NNS', 'budget_NNP']",-8.202878305695938,11.656898291447831
develop_VB,374,233607,"['develop_VBG', 'develop_VBP', 'develop_VBN', 'develop_VB', 'develop_VBD', 'develop_VBZ']",-9.286829519563248,10.641385292076507
research_NN,816,317035,"['research_NN', 'research_NNP']",-8.601857252133136,9.515854409992649
program_NN,1106,513286,"['program_NN', 'program_NNS', 'program_NNP']",-8.858267715430465,9.077144081729436
too_RB,885,133368,['too_RB'],-7.235519380701286,9.398746106993784
still_RB,1190,168901,['still_RB'],-7.149072486066832,8.971533893768838
tend_VB,212,32679,"['tend_VBZ', 'tend_VBP', 'tend_VB', 'tend_VBD', 'tend_VBN', 'tend_VBG']",-7.268155761679321,11.460359297400945
now_RB,2664,275604,['now_RB'],-6.692858934225918,7.808901384892882
watch_NN,189,9568,"['watch_NN', 'watch_NNS', 'watch_NNP']",-5.661759249977032,11.62603732774307
president_NN,256,140373,"['president_NNP', 'president_NNS', 'president_NN', 'president_NNPS']",-9.098905942044794,11.188279751964144
bring_VB,254,135921,"['bring_VBD', 'bring_VBG', 'bring_VBP', 'bring_VB', 'bring_VBZ', 'bring_VBN']",-9.063724159555846,11.199595065191978
right_NN,439,185401,"['right_NNS', 'right_NN', 'right_NNP', 'right_NNPS']",-8.722212370370562,10.410202622428786
suggestion_NN,100,19451,"['suggestion_NNS', 'suggestion_NNPS', 'suggestion_NN']",-7.603700517631687,12.544423562189419
'd_MD,588,51923,"[""'d_MD""]",-6.464413776295254,9.988607407127779
quick_JJ,420,18476,"['quick_JJ', 'quick_JJR', 'quick_JJS']",-5.459119313182914,10.47403423429802
trouble_NN,112,17469,"['trouble_NN', 'trouble_NNS', 'trouble_NNPS']",-7.285154482098372,12.38092482990654
problem_NN,848,246920,"['problem_NNS', 'problem_NN', 'problem_NNP', 'problem_NNPS']",-8.185763716347154,9.460359297400945
south_NN,115,48006,"['south_NNP', 'south_NN']",-8.705437060048864,12.342789701019768
happen_VB,444,74807,"['happen_VBD', 'happen_VBN', 'happen_VBG', 'happen_VB', 'happen_VBZ', 'happen_VBP']",-7.396469788563261,10.393863885614037
long_JJ,584,102365,"['long_JJS', 'long_JJR', 'long_JJ']",-7.453538437947447,9.998455193084126
determine_VB,213,129423,"['determine_VBD', 'determine_VB', 'determine_VBN', 'determine_VBG', 'determine_VBZ', 'determine_VBP']",-9.247024878321533,11.453570131738305
union_NN,101,56028,"['union_NNP', 'union_NN', 'union_NNS']",-9.115648891211551,12.530068269212348
different_JJ,1899,197565,['different_JJ'],-6.700943670486849,8.297255561814646
half_NN,116,40232,"['half_NN', 'half_NNS']",-8.438074842951211,12.330298756836571
early_JJ,349,107700,"['early_JJ', 'early_JJR', 'early_JJS']",-8.26957549810928,10.741196525754491
shot_NN,166,16233,"['shot_NN', 'shot_NNS']",-6.611602595356683,11.813240320617219
history_NN,688,113179,"['history_NN', 'history_NNS']",-7.361982015303777,9.762014997262046
come_VB,1263,296665,"['come_VBN', 'come_VB', 'come_VBZ', 'come_VBP', 'come_VBG', 'come_VBD']",-7.875836280956052,8.88564082817659
company_NN,1585,235994,"['company_NN', 'company_NNS', 'company_NNP', 'company_NNPS']",-7.2181235298434165,8.558012626937375
culture_NN,196,64854,"['culture_NN', 'culture_NNS', 'culture_NNP']",-8.370198093753894,11.573569907848935
feel_VB,1511,85310,"['feel_VBZ', 'feel_VBP', 'feel_VB', 'feel_VBG']",-5.819139297907266,8.626991806799314
far_RB,1032,125603,"['far_RB', 'far_RBR']",-6.9272841421080225,9.17705249654089
situation_NN,491,77364,"['situation_NN', 'situation_NNS']",-7.299795554555403,10.24870053764945
best_JJ,747,134089,['best_JJS'],-7.487866932160911,9.643315319174906
cost_NN,341,154289,"['cost_NNS', 'cost_NN']",-8.821647754365047,10.77465182293997
solution_NN,660,93315,"['solution_NNS', 'solution_NN', 'solution_NNPS']",-7.143499172277942,9.821957537718328
focus_VB,125,87228,"['focus_VBG', 'focus_VB', 'focus_VBN', 'focus_VBZ', 'focus_VBP', 'focus_VBD']",-9.446719406231571,12.222495467302057
never_RB,888,117774,['never_RB'],-7.051245690454113,9.393863885614037
road_NN,213,44934,"['road_NN', 'road_NNP', 'road_NNS']",-7.720810254821733,11.453570131738305
day_NN,1011,295723,"['day_NN', 'day_NNS', 'day_NNP']",-8.192319646663439,9.20671247006113
model_NN,511,126298,"['model_NN', 'model_NNS', 'model_NNP', 'model_NNPS']",-7.949292786916599,10.191100271026523
child_NN,1058,322065,"['child_NNS', 'child_NN', 'child_NNP']",-8.249868448532384,9.141155839850118
men_NN,463,84503,"['men_NNS', 'men_NNP', 'men_NN']",-7.511846556717106,10.333411368703906
woman_NN,988,214699,"['woman_NNS', 'woman_NN', 'woman_NNP']",-7.763588714447513,9.239912520379466
age_NN,199,85381,"['age_NN', 'age_NNS', 'age_NNP', 'age_NNPS']",-8.745002818834175,11.551655131420494
american_NN,225,73223,"['american_NNPS', 'american_NNS', 'american_NN', 'american_NNP']",-8.346228071459425,11.374498560747107
man_NN,866,93517,"['man_NN', 'man_NNP']",-6.754717814168942,9.43005653723742
society_NN,206,91470,"['society_NN', 'society_NNS', 'society_NNP', 'society_NNPS']",-8.794510503435049,11.501779224780925
